Part Number	Product Description	Product Size	Packaging UOM	Price	List Price	List vs. Price % Change	12 Month Quantity Ordered	Average Price per Quantity	Total Estimated Impact	Product visible	Reason not visible	Included In Product Views	Manufacturer Name	Manufacturer Part Number	Category	Category UNSPSC	Commodity Code	UNSPSC
"SA2000"	"SA2000 Maxwell 16 Premier Warranty, 1 each"	"1 each"	"EA"	"2343.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"SA2000"	"Automated Nucleic Acid Purification Systems"	"41-10-55-00"	"00111"	"81141504"
"SA2010"	"SA2010 Maxwell 16 Standard Service Agreement, 1 each"	"1 each"	"EA"	"2642.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"SA2010"	"Automated Nucleic Acid Purification Systems"	"41-10-55-00"	"00111"	"81141504"
"SA2015"	"SA2015 Maxwell 16 Premier Service Agreement, 1 each"	"1 each"	"EA"	"3964.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"SA2015"	"Automated Nucleic Acid Purification Systems"	"41-10-55-00"	"00111"	"81141504"
"SA2020"	"SA2020 Maxwell 16 Preventative Maintenance, 1 each"	"1 each"	"EA"	"693.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"SA2020"	"Automated Nucleic Acid Purification Systems"	"41-10-55-00"	"00111"	"81141504"
"AS1120"	"AS1120 Maxwell 16 Mouse Tail DNA Purification Kit, 48 preps"	"48 preps"	"EA"	"276.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"AS1120"	"Automated Nucleic Acid Purification System Accessories"	"41-10-55-00"	"00111"	"41105504"
"E1171"	"E1171 pGloSensor-20F cAMP Plasmid, 20microg"	"20microg"	"EA"	"619.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E1171"	"Nitric Oxide Assays"	"41-11-61-33"	"00111"	"41106513"
"E1261"	"E1261 GloSensor cAMP HEK293 Cell Line, 2 vials"	"2 vials"	"EA"	"10929.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E1261"	"Nitric Oxide Assays"	"41-11-61-33"	"00111"	"41106513"
"E1290"	"E1290 GloSensor cAMP Reagent, 25mg"	"25mg"	"EA"	"375.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E1290"	"Nitric Oxide Assays"	"41-11-61-33"	"00111"	"41106513"
"E1291"	"E1291 GloSensor cAMP Reagent, 250mg"	"250mg"	"EA"	"1495.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E1291"	"Nitric Oxide Assays"	"41-11-61-33"	"00111"	"41106513"
"E1310"	"E1310 pGL4.50[luc2/CMV/Hygro] Vector, 20microg"	"20microg"	"EA"	"265.68"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E1310"	"Mammalian Expression Vectors"	"41-10-66-14"	"00111"	"41106605"
"E1320"	"E1320 pGL4.51[luc2/CMV/Neo] Vector, 20microg"	"20microg"	"EA"	"265.68"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E1320"	"Mammalian Expression Vectors"	"41-10-66-14"	"00111"	"41106605"
"G1002"	"G1002 HaloTag Alexa Fluor 488 Ligand, 15microl"	"15microl"	"EA"	"296.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"G1002"	"Green Fluorescent Protein Vectors"	"41-10-66-07"	"00111"	"41116134"
"G2802"	"G2802 HaloTag Oregon Green Ligand, 15microl"	"15microl"	"EA"	"296.00"	""	""	"1"	"296.00"	"0.00"	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"G2802"	"Green Fluorescent Protein Vectors"	"41-10-66-07"	"00111"	"41116134"
"G6050"	"G6050 HaloTag Cloning Starter System, 1 each"	"1 each"	"EA"	"329.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"G6050"	"Green Fluorescent Protein Vectors"	"41-10-66-07"	"00111"	"41106603"
"G8252"	"G8252 HaloTag TMR Ligand, 15microl"	"15microl"	"EA"	"296.00"	""	""	"1"	"296.00"	"0.00"	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"G8252"	"Green Fluorescent Protein Vectors"	"41-10-66-07"	"00111"	"41116134"
"G8273"	"G8273 HaloTag diAcFAM Ligand, 15microl"	"15microl"	"EA"	"296.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"G8273"	"Green Fluorescent Protein Vectors"	"41-10-66-07"	"00111"	"41116134"
"G8282"	"G8282 HaloTag Biotin Ligand, 15microl"	"15microl"	"EA"	"296.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"G8282"	"Green Fluorescent Protein Vectors"	"41-10-66-07"	"00111"	"41116134"
"G8582"	"G8582 HaloTag Coumarin Ligand, 15microl"	"15microl"	"EA"	"296.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"G8582"	"Green Fluorescent Protein Vectors"	"41-10-66-07"	"00111"	"41116134"
"G8592"	"G8592 HaloTag PEG-Biotin Ligand, 15microl"	"15microl"	"EA"	"296.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"G8592"	"Green Fluorescent Protein Vectors"	"41-10-66-07"	"00111"	"41116134"
"L1061"	"L1061 pF25A ICE T7 Flexi Vector, 20microg"	"20microg"	"EA"	"202.40"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"L1061"	"Reticulocyte Lysate Translation Systems"	"41-10-58-03"	"00111"	"41106612"
"L1081"	"L1081 pF25K ICE T7 Flexi Vector, 20microg"	"20microg"	"EA"	"202.40"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"L1081"	"Reticulocyte Lysate Translation Systems"	"41-10-58-03"	"00111"	"41106612"
"M5122"	"M5122 GoTaq Hot Start Green Master Mix, 100 reactions"	"100 reactions"	"EA"	"66.50"	""	""	"28"	"66.50"	"0.00"	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"M5122"	"Reverse Transcriptases"	"12-35-22-04"	"00111"	"41106314"
"M5123"	"M5123 GoTaq Hot Start Green Master Mix, 1,000 reactions"	"1,000 reactions"	"EA"	"529.20"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"M5123"	"Reverse Transcriptases"	"12-35-22-04"	"00111"	"41106314"
"M5132"	"M5132 GoTaq Hot Start Colorless Master Mix, 100 reactions"	"100 reactions"	"EA"	"66.50"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"M5132"	"Reverse Transcriptases"	"12-35-22-04"	"00111"	"41106314"
"M5133"	"M5133 GoTaq Hot Start Colorless Master Mix, 1,000 reactions"	"1,000 reactions"	"EA"	"529.20"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"M5133"	"Reverse Transcriptases"	"12-35-22-04"	"00111"	"41106314"
"AS1130"	"AS1130 Maxwell 16 FFPE Tissue LEV DNA Purification Kit, 48 preps"	"48 preps"	"EA"	"332.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"AS1130"	"Automated Nucleic Acid Purification System Accessories"	"41-10-55-00"	"00111"	"41105504"
"AS1140"	"AS1140 Maxwell 16 Cell LEV DNA Purification Kit, 48 preps"	"48 preps"	"EA"	"332.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"AS1140"	"Automated Nucleic Acid Purification System Accessories"	"41-10-55-00"	"00111"	"41105504"
"G9451"	"G9451 Protease-Glo Assay, 1 each"	"1 each"	"EA"	"824.80"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"G9451"	"Enzyme Assays"	"60-10-40-07"	"00111"	"41116133"
"G9461"	"G9461 pGloSensor-10F Linear Vector, 1microg"	"1microg"	"EA"	"495.20"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"G9461"	"Enzyme Assays"	"60-10-40-07"	"00111"	"41116133"
"P1621"	"P1621 Luciferin-4A, 3mg"	"3mg"	"EA"	"150.06"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"P1621"	"Library Screening Kits"	"41-10-55-05"	"00111"	"41116133"
"P1651"	"P1651 Luciferin-4F2/3, 3mg"	"3mg"	"EA"	"149.24"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"P1651"	"Library Screening Kits"	"41-10-55-05"	"00111"	"41116133"
"P1661"	"P1661 Luciferin-4F12, 3mg"	"3mg"	"EA"	"150.06"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"P1661"	"Library Screening Kits"	"41-10-55-05"	"00111"	"41116133"
"P1671"	"P1671 Luciferin-2J2/4F12 (ester), 3mg"	"3mg"	"EA"	"150.06"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"P1671"	"Library Screening Kits"	"41-10-55-05"	"00111"	"41116133"
"P1721"	"P1721 Luciferin-NAT2, 3mg"	"3mg"	"EA"	"149.24"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"P1721"	"Library Screening Kits"	"41-10-55-05"	"00111"	"41116133"
"P1731"	"P1731 Luciferin-MultiCYP (ester), 3mg"	"3mg"	"EA"	"150.06"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"P1731"	"Library Screening Kits"	"41-10-55-05"	"00111"	"41116133"
"P1741"	"P1741 Luciferin-3A7, 3mg"	"3mg"	"EA"	"149.24"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"P1741"	"Library Screening Kits"	"41-10-55-05"	"00111"	"41116133"
"V8920"	"V8920 Luciferin Detection Reagent, 10ml"	"10ml"	"EA"	"70.52"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V8920"	"Biochemical Reagents"	"12-35-22-00"	"00025"	"41116133"
"V8921"	"V8921 Luciferin Detection Reagent, 50ml"	"50ml"	"EA"	"166.46"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V8921"	"Biochemical Reagents"	"12-35-22-00"	"00025"	"41116133"
"V8930"	"V8930 Luciferin Detection Reagent with esterase, 10ml"	"10ml"	"EA"	"70.52"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V8930"	"Biochemical Reagents"	"12-35-22-00"	"00025"	"41116133"
"V8931"	"V8931 Luciferin Detection Reagent with esterase, 50ml"	"50ml"	"EA"	"166.46"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V8931"	"Library Screening Kits"	"41-10-55-05"	"00111"	"41116133"
"E1330"	"E1330 pmirGLO Dual-Luciferase miRNA Target Expression Vector, 20microg"	"20microg"	"EA"	"295.20"	""	""	"1"	"295.20"	"0.00"	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E1330"	"Other Expression Vectors"	"41-10-66-00"	"00111"	"41106605"
"DC2100"	"DC2100 PowerPlex 16 HS System, 400 reactions"	"400 reactions"	"EA"	"7575.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"DC2100"	"DNA Amplification Kits"	"41-10-63-00"	"00111"	"41106303"
"DC2101"	"DC2101 PowerPlex 16 HS System, 100 reactions"	"100 reactions"	"EA"	"2384.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"DC2101"	"DNA Amplification Kits"	"41-10-63-00"	"00111"	"41106303"
"E1340"	"E1340 pGL4.33[luc2P/SRE/Hygro] Vector, 20microg"	"20microg"	"EA"	"295.20"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E1340"	"Mammalian Expression Vectors"	"41-10-66-14"	"00111"	"41106605"
"E1350"	"E1350 pGL4.34[luc2P/SRF-RE/Hygro] Vector, 20microg"	"20microg"	"EA"	"295.20"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E1350"	"Mammalian Expression Vectors"	"41-10-66-14"	"00111"	"41106605"
"E1360"	"E1360 pGL4.36[luc2P/MMTV/Hygro] Vector, 20microg"	"20microg"	"EA"	"295.20"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E1360"	"Mammalian Expression Vectors"	"41-10-66-14"	"00111"	"41106605"
"G4491"	"G4491 HaloTag Standard Protein, 30microg"	"30microg"	"EA"	"59.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"G4491"	"cDNA Expression Arrays"	"41-10-00-00"	"00111"	"41105332"
"G6190"	"G6190 HaloLink Array Six Slide System, 6 slides"	"6 slides"	"EA"	"819.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"G6190"	"cDNA Expression Arrays"	"41-10-00-00"	"00111"	"12352204"
"G6270"	"G6270 HaloTag Protein Purification System Sample Pack, 1 each"	"1 each"	"EA"	"274.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"G6270"	"Protein Purification Kits"	"41-10-65-10"	"00111"	"41116134"
"G6280"	"G6280 HaloTag Protein Purification System, 1 each"	"1 each"	"EA"	"604.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"G6280"	"Protein Purification Kits"	"41-10-65-10"	"00111"	"41116134"
"V9001"	"V9001 P450-Glo CYP3A4 Assay with Luciferin-IPA, 10ml"	"10ml"	"EA"	"104.14"	""	""	"1"	"104.14"	"0.00"	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V9001"	"Library Screening Kits"	"41-10-55-05"	"00111"	"41116133"
"V9002"	"V9002 P450-Glo CYP3A4 Assay with Luciferin-IPA, 50ml"	"50ml"	"EA"	"305.86"	""	""	"2"	"305.86"	"0.00"	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V9002"	"Library Screening Kits"	"41-10-55-05"	"00111"	"41116134"
"V9920"	"V9920 P450-Glo CYP3A4 Screening System with Luciferin-IPA, 1,000 assays"	"1,000 assays"	"EA"	"755.22"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V9920"	"Library Screening Kits"	"41-10-55-05"	"00111"	"41116134"
"Z3291"	"Z3291 Luminometer Plates, 50 plates"	"50 plates"	"EA"	"206.00"	""	""	"1"	"206.00"	"0.00"	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"Z3291"	"Assay Plates"	"41-12-21-02"	"00111"	"41113002"
"A1223"	"A1223 PureYield Plasmid Miniprep System, 100 preps"	"100 preps"	"EA"	"112.00"	""	""	"3"	"112.00"	"0.00"	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"A1223"	"Nucleic Acid Purification Kits"	"41-10-55-00"	"00111"	"41105512"
"A6001"	"A6001 GoTaq qPCR Master Mix, 200 x 50microl reactions"	"200 x 50µl reactions"	"EA"	"232.40"	""	""	"1"	"232.40"	"0.00"	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"A6001"	"Real-time Quantitative PCR Detection Kits"	"41-10-63-00"	"00111"	"41106304"
"A6002"	"A6002 GoTaq qPCR Master Mix, 1,000 x 50microl reactions"	"1,000 x 50µl reactions"	"EA"	"931.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"A6002"	"Real-time Quantitative PCR Detection Kits"	"41-10-63-00"	"00111"	"41106304"
"E1370"	"E1370 pGL4.35[luc2P/9XGAL4UAS/Hygro] Vector, 20microg"	"20microg"	"EA"	"295.20"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E1370"	"Mammalian Expression Vectors"	"41-10-66-14"	"00111"	"41106605"
"E1380"	"E1380 pFN26A (BIND) hRluc-neo Flexi Vector, 20microg"	"20microg"	"EA"	"295.20"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E1380"	"Mammalian Expression Vectors"	"41-10-66-14"	"00111"	"41106605"
"E1390"	"E1390 pBIND-ER(alpha) Vector, 20microg"	"20microg"	"EA"	"295.20"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E1390"	"Mammalian Expression Vectors"	"41-10-66-14"	"00111"	"41106605"
"E1581"	"E1581 pBIND-GR Vector, 20microg"	"20microg"	"EA"	"295.20"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E1581"	"Mammalian Expression Vectors"	"41-10-66-14"	"00111"	"41106605"
"E3691"	"E3691 Steady-Glo 1X Solution, 550ml"	"550ml"	"EA"	"2607.60"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E3691"	"Luciferase Reporter Detection Kits"	"41-10-65-13"	"00111"	"41106513"
"E8041"	"E8041 GloMax-Multi+ Luminescence Module, 1 each"	"1 each"	"EA"	"7175.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E8041"	"Luminometers"	"41-11-30-02"	"00111"	"41113036"
"E8051"	"E8051 GloMax-Multi+ Fluorescence Module, 1 each"	"1 each"	"EA"	"4920.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E8051"	"Luminometers"	"41-11-30-02"	"00111"	"41113036"
"E8061"	"E8061 GloMax-Multi+ Visible Absorbance Module, 1 each"	"1 each"	"EA"	"2563.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E8061"	"Luminometers"	"41-11-30-02"	"00111"	"41113036"
"E8081"	"E8081 DB-15 Communication Cable, 1 each"	"1 each"	"EA"	"15.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E8081"	"Luminometers"	"41-11-30-02"	"00111"	"41113036"
"E8530"	"E8530 GloResponse 9XGAL4UAS-luc2P HEK293 Cell Line, 2 vials"	"2 vials"	"EA"	"9126.60"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E8530"	"Engineered Cell Lines"	"41-10-65-14"	"00278"	"41106514"
"E8942"	"E8942 GloMax-Multi+ Detection System Power Supply-24V, 150W, 1 each"	"1 each"	"EA"	"210.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E8942"	"Luminometer Accessories"	"41-11-30-02"	"00111"	"41113036"
"E8943"	"E8943 GloMax-Multi+ Detection System 6-384 Well Plate Adapter, 1 each"	"1 each"	"EA"	"205.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E8943"	"Luminometer Accessories"	"41-11-30-02"	"00111"	"41113036"
"E8944"	"E8944 GloMax-Multi+ Detection System 96 Well Optical Crosstalk Mask, 1 each"	"1 each"	"EA"	"81.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E8944"	"Luminometer Accessories"	"41-11-30-02"	"00111"	"41113036"
"E8945"	"E8945 GloMax-Multi+ Detection System 384 Well Optical Crosstalk Mask, 1 each"	"1 each"	"EA"	"81.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E8945"	"Luminometer Accessories"	"41-11-30-02"	"00111"	"41113036"
"E9061"	"E9061 GloMax-Multi+ UV-Visible Absorbance Module, 1 each"	"1 each"	"EA"	"6150.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"E9061"	"Luminometer Accessories"	"41-11-30-02"	"00111"	"41113036"
"G6260"	"G6260 DUB-Glo Protease Assay (DUB/SENP/NEDP), 10ml"	"10ml"	"EA"	"324.80"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"G6260"	"Enzyme Assays"	"60-10-40-07"	"00111"	"41116133"
"G6261"	"G6261 DUB-Glo Protease Assay (DUB/SENP/NEDP), 50ml"	"50ml"	"EA"	"1025.60"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"G6261"	"Enzyme Assays"	"60-10-40-07"	"00111"	"41116133"
"SA3000"	"SA3000 GloMax 20/20 Base Instrument Service Agreement, 1 each"	"1 each"	"EA"	"757.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"SA3000"	"Luminometer Accessories"	"41-11-30-02"	"00111"	"81141504"
"SA3010"	"SA3010 GloMax 96 Base Instrument Service Agreement, 1 each"	"1 each"	"EA"	"1645.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"SA3010"	"Luminometer Accessories"	"41-11-30-02"	"00111"	"81141504"
"SA3020"	"SA3020 GloMax-Multi Base Instrument Service Agreement, 1 each"	"1 each"	"EA"	"2595.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"SA3020"	"Luminometer Accessories"	"41-11-30-02"	"00111"	"81141504"
"SA3030"	"SA3030 GloMax-Multi+ Base Instrument Service Agreement, 1 year, 1 each"	"1 each"	"EA"	"3603.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"SA3030"	"Luminometer Accessories"	"41-11-30-02"	"00111"	"81141504"
"SA3040"	"SA3040 GloMax Injectors Service Agreement, 1 year, 1 each"	"1 each"	"EA"	"517.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"SA3040"	"Luminometer Accessories"	"41-11-30-02"	"00111"	"81141504"
"V1061"	"V1061 Chymotrypsin, Sequencing Grade, 25microg"	"25microg"	"EA"	"58.40"	""	""	"1"	"58.40"	"0.00"	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V1061"	"Biochemical Reagents"	"12-35-22-00"	"00025"	"12352204"
"V1062"	"V1062 Chymotrypsin, Sequencing Grade, 100microg"	"100microg"	"EA"	"174.40"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V1062"	"Biochemical Reagents"	"12-35-22-00"	"00025"	"12352204"
"V1071"	"V1071 Endoproteinase Lys-C, Sequencing Grade, 5microg"	"5microg"	"EA"	"133.60"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V1071"	"Biochemical Reagents"	"12-35-22-00"	"00025"	"12352204"
"V1452"	"V1452 MAO-A, 500microl"	"500microl"	"EA"	"195.98"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V1452"	"Enzyme Assays"	"60-10-40-07"	"00111"	"41116134"
"V1560"	"V1560 MAO-Glo Assay with MAO-A, 1,000 assays"	"1,000 assays"	"EA"	"551.86"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V1560"	"Enzyme Assays"	"60-10-40-07"	"00111"	"41116134"
"V2081"	"V2081 UGT-Glo Assay, 200 assays"	"200 assays"	"EA"	"239.44"	""	""	"1"	"239.44"	"0.00"	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V2081"	"Enzyme Assays"	"60-10-40-07"	"00111"	"41116133"
"V2082"	"V2082 UGT-Glo Assay, 1,000 assays"	"1,000 assays"	"EA"	"862.64"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V2082"	"Enzyme Assays"	"60-10-40-07"	"00111"	"41116133"
"V2120"	"V2120 UGT-Glo UGT1A1 Screening System, 200 assays"	"200 assays"	"EA"	"431.32"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V2120"	"Enzyme Assays"	"60-10-40-07"	"00111"	"41116133"
"V2121"	"V2121 UGT-Glo UGT1A1 Screening System, 1,000 assays"	"1,000 assays"	"EA"	"1724.46"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V2121"	"Enzyme Assays"	"60-10-40-07"	"00111"	"41116133"
"V2130"	"V2130 UGT-Glo UGT2B7 Screening System, 200 assays"	"200 assays"	"EA"	"431.32"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V2130"	"Enzyme Assays"	"60-10-40-07"	"00111"	"41116133"
"V2131"	"V2131 UGT-Glo UGT2B7 Screening System, 1,000 assays"	"1,000 assays"	"EA"	"1724.46"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V2131"	"Enzyme Assays"	"60-10-40-07"	"00111"	"41116133"
"V9012"	"V9012 Immobilized Trypsin, 2ml"	"2ml"	"EA"	"161.60"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V9012"	"Biochemical Reagents"	"12-35-22-00"	"00025"	"41116134"
"V9013"	"V9013 Immobilized Trypsin, 4ml"	"4ml"	"EA"	"295.20"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V9013"	"Biochemical Reagents"	"12-35-22-00"	"00025"	"41116134"
"V9101"	"V9101 ADP-Glo Kinase Assay, 1,000 assays"	"1,000 assays"	"EA"	"480.52"	""	""	"1"	"480.52"	"0.00"	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V9101"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V9102"	"V9102 ADP-Glo Kinase Assay, 10,000 assays"	"10,000 assays"	"EA"	"2769.14"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V9102"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V9103"	"V9103 ADP-Glo Kinase Assay, 100,000 assays"	"100,000 assays"	"EA"	"14525.48"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V9103"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
